5	5	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
6	5	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
6	5	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
7	5	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
7	5	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
0	6	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
0	6	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
1	6	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
1	6	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
2	6	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
2	6	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
3	6	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
3	6	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
4	6	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
4	6	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
5	6	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
5	6	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
6	6	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
6	6	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
7	6	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
7	6	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
0	7	0	-0.000000e+00	-8.586806e+11	-0.000000e+00	0.000000e+00
0	7	1	-0.000000e+00	-8.586806e+11	-0.000000e+00	0.000000e+00
1	7	0	-0.000000e+00	-8.586806e+11	-0.000000e+00	0.000000e+00
1	7	1	-0.000000e+00	-8.586806e+11	-0.000000e+00	0.000000e+00
2	7	0	-0.000000e+00	-8.586806e+11	-0.000000e+00	0.000000e+00
2	7	1	-0.000000e+00	-8.586806e+11	-0.000000e+00	0.000000e+00
3	7	0	-0.000000e+00	-8.586806e+11	-0.000000e+00	0.000000e+00
3	7	1	-0.000000e+00	-8.586806e+11	-0.000000e+00	0.000000e+00
4	7	0	-0.000000e+00	-8.586806e+11	-0.000000e+00	0.000000e+00
4	7	1	-0.000000e+00	-8.586806e+11	-0.000000e+00	0.000000e+00
5	7	0	-0.000000e+00	-8.586806e+11	-0.000000e+00	0.000000e+00
5	7	1	-0.000000e+00	-8.586806e+11	-0.000000e+00	0.000000e+00
6	7	0	-0.000000e+00	-8.586806e+11	-0.000000e+00	0.000000e+00
6	7	1	-0.000000e+00	-8.586806e+11	-0.000000e+00	0.000000e+00
7	7	0	-0.000000e+00	-8.586806e+11	-0.000000e+00	0.000000e+00
7	7	1	-0.000000e+00	-8.586806e+11	-0.000000e+00	0.000000e+00
0	8	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
0	8	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
1	8	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
1	8	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
2	8	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
2	8	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
3	8	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
3	8	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
4	8	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
4	8	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
5	8	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
5	8	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
6	8	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
6	8	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
7	8	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
7	8	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
0	9	0	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
0	9	1	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
1	9	0	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
1	9	1	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
2	9	0	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
2	9	1	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
3	9	0	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
3	9	1	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
4	9	0	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
4	9	1	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
5	9	0	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
5	9	1	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
6	9	0	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
6	9	1	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
7	9	0	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
7	9	1	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
0	10	0	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
0	10	1	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
1	10	0	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
1	10	1	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
2	10	0	-7.947286e-04	-8.584028e+11	-0.000000e+00	0.000000e+00
2	10	1	-7.947286e-04	-8.584028e+11	-0.000000e+00	0.000000e+00
3	10	0	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
3	10	1	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
4	10	0	7.947286e-04	-8.584028e+11	-0.000000e+00	0.000000e+00
4	10	1	7.947286e-04	-8.584028e+11	-0.000000e+00	0.000000e+00
5	10	0	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
5	10	1	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
6	10	0	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
6	10	1	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
7	10	0	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
7	10	1	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
0	11	0	7.947286e-04	-8.584028e+11	-0.000000e+00	0.000000e+00
0	11	1	7.947286e-04	-8.584028e+11	-0.000000e+00	0.000000e+00
1	11	0	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
1	11	1	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
2	11	0	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
2	11	1	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
3	11	0	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
3	11	1	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
4	11	0	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
4	11	1	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
5	11	0	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
5	11	1	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
6	11	0	-7.947286e-04	-8.584028e+11	-0.000000e+00	0.000000e+00
6	11	1	-7.947286e-04	-8.584028e+11	-0.000000e+00	0.000000e+00
7	11	0	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
7	11	1	-0.000000e+00	-8.584028e+11	-0.000000e+00	0.000000e+00
0	12	0	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
0	12	1	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
1	12	0	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
1	12	1	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
2	12	0	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
2	12	1	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
3	12	0	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
3	12	1	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
4	12	0	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
4	12	1	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
5	12	0	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
5	12	1	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
6	12	0	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
6	12	1	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
7	12	0	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
7	12	1	-0.000000e+00	-8.588194e+11	-0.000000e+00	0.000000e+00
0	13	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
0	13	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
1	13	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
1	13	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
2	13	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
2	13	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
3	13	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
3	13	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
4	13	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
4	13	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
5	13	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
5	13	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
6	13	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
6	13	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
7	13	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
7	13	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
0	14	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
0	14	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
1	14	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
1	14	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
2	14	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
2	14	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
3	14	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
3	14	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
4	14	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
4	14	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
5	14	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
5	14	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
6	14	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
6	14	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
7	14	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
7	14	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
0	15	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
0	15	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
1	15	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
1	15	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
2	15	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
2	15	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
3	15	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
3	15	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
4	15	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
4	15	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
5	15	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
5	15	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
6	15	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
6	15	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
7	15	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
7	15	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
0	16	0	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
0	16	1	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
1	16	0	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
1	16	1	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
2	16	0	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
2	16	1	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
3	16	0	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
3	16	1	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
4	16	0	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
4	16	1	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
5	16	0	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
5	16	1	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
6	16	0	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
6	16	1	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
7	16	0	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
7	16	1	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
0	17	0	-1.589457e-03	-8.583333e+11	-0.000000e+00	0.000000e+00
0	17	1	-1.589457e-03	-8.583333e+11	-0.000000e+00	0.000000e+00
1	17	0	-0.000000e+00	-8.583333e+11	-0.000000e+00	0.000000e+00
1	17	1	-1.589457e-03	-8.583333e+11	-0.000000e+00	0.000000e+00
2	17	0	1.589457e-03	-8.583333e+11	-0.000000e+00	0.000000e+00
2	17	1	1.589457e-03	-8.583333e+11	-0.000000e+00	0.000000e+00
3	17	0	1.589457e-03	-8.583333e+11	-0.000000e+00	0.000000e+00
3	17	1	1.589457e-03	-8.583333e+11	-0.000000e+00	0.000000e+00
4	17	0	-0.000000e+00	-8.583333e+11	-0.000000e+00	0.000000e+00
4	17	1	-0.000000e+00	-8.583333e+11	-0.000000e+00	0.000000e+00
5	17	0	-1.589457e-03	-8.583333e+11	-0.000000e+00	0.000000e+00
5	17	1	-0.000000e+00	-8.583333e+11	-0.000000e+00	0.000000e+00
6	17	0	-0.000000e+00	-8.583333e+11	-0.000000e+00	0.000000e+00
6	17	1	-0.000000e+00	-8.583333e+11	-0.000000e+00	0.000000e+00
7	17	0	-0.000000e+00	-8.583333e+11	-0.000000e+00	0.000000e+00
7	17	1	-0.000000e+00	-8.583333e+11	-0.000000e+00	0.000000e+00
0	18	0	-0.000000e+00	-8.587500e+11	-0.000000e+00	0.000000e+00
0	18	1	-0.000000e+00	-8.587500e+11	-0.000000e+00	0.000000e+00
1	18	0	-0.000000e+00	-8.587500e+11	-0.000000e+00	0.000000e+00
1	18	1	-0.000000e+00	-8.587500e+11	-0.000000e+00	0.000000e+00
2	18	0	-0.000000e+00	-8.587500e+11	-0.000000e+00	0.000000e+00
2	18	1	-0.000000e+00	-8.587500e+11	-0.000000e+00	0.000000e+00
3	18	0	-0.000000e+00	-8.587500e+11	-0.000000e+00	0.000000e+00
3	18	1	-0.000000e+00	-8.587500e+11	-0.000000e+00	0.000000e+00
4	18	0	-0.000000e+00	-8.587500e+11	-0.000000e+00	0.000000e+00
4	18	1	-0.000000e+00	-8.587500e+11	-0.000000e+00	0.000000e+00
5	18	0	-0.000000e+00	-8.587500e+11	-0.000000e+00	0.000000e+00
5	18	1	-0.000000e+00	-8.587500e+11	-0.000000e+00	0.000000e+00
6	18	0	-0.000000e+00	-8.587500e+11	-0.000000e+00	0.000000e+00
6	18	1	-0.000000e+00	-8.587500e+11	-0.000000e+00	0.000000e+00
7	18	0	-0.000000e+00	-8.587500e+11	-0.000000e+00	0.000000e+00
7	18	1	-0.000000e+00	-8.587500e+11	-0.000000e+00	0.000000e+00
0	19	0	-0.000000e+00	-8.593056e+11	-0.000000e+00	0.000000e+00
0	19	1	-0.000000e+00	-8.593056e+11	-0.000000e+00	0.000000e+00
1	19	0	-0.000000e+00	-8.593056e+11	-0.000000e+00	0.000000e+00
1	19	1	-0.000000e+00	-8.593056e+11	-0.000000e+00	0.000000e+00
2	19	0	-0.000000e+00	-8.593056e+11	-0.000000e+00	0.000000e+00
2	19	1	-0.000000e+00	-8.593056e+11	-0.000000e+00	0.000000e+00
3	19	0	-0.000000e+00	-8.593056e+11	-0.000000e+00	0.000000e+00
3	19	1	-0.000000e+00	-8.593056e+11	-0.000000e+00	0.000000e+00
4	19	0	-0.000000e+00	-8.593056e+11	-0.000000e+00	0.000000e+00
4	19	1	-0.000000e+00	-8.593056e+11	-0.000000e+00	0.000000e+00
5	19	0	-0.000000e+00	-8.593056e+11	-0.000000e+00	0.000000e+00
5	19	1	-0.000000e+00	-8.593056e+11	-0.000000e+00	0.000000e+00
6	19	0	-0.000000e+00	-8.593056e+11	-0.000000e+00	0.000000e+00
6	19	1	-0.000000e+00	-8.593056e+11	-0.000000e+00	0.000000e+00
7	19	0	-0.000000e+00	-8.593056e+11	-0.000000e+00	0.000000e+00
7	19	1	-0.000000e+00	-8.593056e+11	-0.000000e+00	0.000000e+00
0	20	0	-1.589457e-03	-8.588889e+11	-0.000000e+00	0.000000e+00
0	20	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
1	20	0	-3.178914e-03	-8.588889e+11	-0.000000e+00	0.000000e+00
1	20	1	-3.178914e-03	-8.588889e+11	-0.000000e+00	0.000000e+00
2	20	0	-3.178914e-03	-8.588889e+11	-0.000000e+00	0.000000e+00
2	20	1	-3.178914e-03	-8.588889e+11	-0.000000e+00	0.000000e+00
3	20	0	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
3	20	1	-0.000000e+00	-8.588889e+11	-0.000000e+00	0.000000e+00
4	20	0	3.178914e-03	-8.588889e+11	-0.000000e+00	0.000000e+00
4	20	1	1.589457e-03	-8.588889e+11	-0.000000e+00	0.000000e+00
5	20	0	1.589457e-03	-8.588889e+11	-0.000000e+00	0.000000e+00
5	20	1	1.589457e-03	-8.588889e+11	-0.000000e+00	0.000000e+00
6	20	0	1.589457e-03	-8.588889e+11	-0.000000e+00	0.000000e+00
6	20	1	1.589457e-03	-8.588889e+11	-0.000000e+00	0.000000e+00
7	20	0	1.589457e-03	-8.588889e+11	-0.000000e+00	0.000000e+00
7	20	1	1.589457e-03	-8.588889e+11	-0.000000e+00	0.000000e+00
0	21	0	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
0	21	1	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
1	21	0	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
1	21	1	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
2	21	0	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
2	21	1	-0.000000e+00	-8.584722e+11	-0.000000e+00	0.000000e+00
